WN_30_id	UKC_local_concept_id
02705809-a	89599
02705928-a	89600
02706051-a	89601
02706160-a	89602
02706305-a	89603
02706480-a	89604
02706593-a	89605
02706691-a	89606
02707008-a	89607
02707164-a	89608
02707283-a	89609
02707429-a	89610
02707528-a	89611
02707659-a	89612
02707750-a	89613
02707889-a	89614
02708020-a	89615
02708140-a	89616
02708232-a	89617
02708334-a	89618
02708506-a	89619
02708649-a	89620
02708776-a	89621
02708931-a	89622
02709036-a	89623
02709190-a	89624
02709299-a	89625
02709441-a	89626
02709599-a	89627
02709752-a	89628
02709917-a	89629
02710043-a	89630
02710294-a	89631
02710438-a	89632
02710530-a	89633
02710672-a	89634
02710825-a	89635
02710981-a	89636
02711098-a	89637
02711194-a	89638
02711292-a	89639
02711468-a	89640
02711599-a	89641
02711744-a	89642
02711846-a	89643
02712125-a	89644
02712270-a	89645
02712403-a	89646
02712499-a	89647
02712678-a	89648
02712810-a	89649
02712922-a	89650
02713096-a	89651
02713232-a	89652
02713368-a	89653
02713581-a	89654
02713715-a	89655
02713855-a	89656
02713974-a	89657
02714141-a	89658
02714263-a	89659
02714433-a	89660
02714578-a	89661
02714708-a	89662
02714800-a	89663
02714948-a	89664
02715047-a	89665
02715142-a	89666
02715244-a	89667
02715365-a	89668
02715567-a	89669
02715802-a	89671
02715949-a	89672
02716101-a	89673
02716247-a	89674
02716412-a	89675
02716516-a	89676
02716605-a	89677
02716739-a	89678
02717021-a	89679
02717149-a	89680
02717258-a	89681
02717402-a	89682
02717538-a	89683
02717678-a	89684
02717784-a	89685
02717896-a	89686
02718008-a	89687
02718131-a	89688
02718256-a	89689
02718393-a	89690
02718497-a	89691
02718719-a	89692
02718845-a	89693
02719009-a	89694
02719244-a	89695
02719395-a	89696
02719503-a	89697
02719685-a	84461
02719872-a	89698
02720042-a	89699
02720203-a	89700
02720312-a	89701
02720484-a	89702
02720601-a	89703
02720715-a	89704
02720818-a	89705
02720965-a	89706
02721057-a	89707
02721220-a	89708
02721342-a	89709
02721439-a	89710
02721547-a	89711
02721618-a	89712
02721762-a	89713
02721877-a	89714
02721979-a	89715
02722083-a	89716
02722187-a	89717
02722304-a	89718
02722421-a	89719
02722501-a	89720
02722630-a	89721
02722801-a	89722
02722901-a	89723
02722988-a	89724
02723158-a	89725
02723312-a	89726
02723420-a	89727
02723563-a	89728
02723723-a	89729
02723904-a	89730
02724050-a	89731
02724166-a	89732
02724308-a	89733
02724483-a	89734
02724630-a	89735
02724759-a	89736
02724960-a	89737
02725058-a	89738
02725181-a	89739
02725350-a	89740
02725452-a	89741
02725548-a	89742
02725764-a	89743
02725829-a	89744
02726017-a	89745
02726151-a	89746
02726232-a	89747
02726345-a	89748
02726429-a	89749
02726546-a	89750
02726715-a	89751
02726921-a	89752
02727009-a	89753
02727263-a	89754
02727369-a	89755
02727482-a	89756
02727579-a	89757
02727706-a	89758
02727912-a	89759
02728002-a	89760
02728113-a	89761
02728303-a	89762
02728444-a	89763
02728532-a	89764
02728683-a	89765
02728812-a	89766
02728929-a	89767
02729065-a	89768
02729182-a	89769
02729339-a	89770
02729457-a	89771
02729544-a	89772
02729665-a	89773
02729812-a	89774
02729927-a	89775
02730102-a	89776
02730212-a	89777
02730304-a	89778
02730673-a	89779
02730770-a	89780
02730861-a	89781
02730982-a	89782
02731061-a	89783
02731174-a	89784
02731334-a	89785
02731461-a	89786
02731616-a	89787
02731699-a	89788
02731850-a	89789
02731953-a	89790
02732059-a	89791
02732266-a	89792
02732405-a	89793
02732569-a	89794
02732806-a	89795
02732935-a	89796
02733034-a	89797
02733187-a	89798
02733390-a	89799
02733515-a	89800
02733652-a	89801
02733782-a	89802
02733873-a	89803
02734016-a	89804
02734192-a	89805
02734391-a	89806
02734544-a	89807
02734776-a	89808
02734914-a	89809
02735066-a	89810
02735208-a	89811
02735375-a	89812
02735476-a	89813
02735669-a	89814
02735812-a	89815
02735911-a	89816
02736015-a	89817
02736179-a	89818
02736276-a	89819
02736393-a	89820
02736507-a	89821
02736596-a	89822
02736716-a	89823
02736808-a	89824
02736983-a	89825
02737183-a	89826
02737371-a	89827
02737461-a	89828
02737655-a	89829
02737772-a	89830
02737981-a	89831
02738091-a	89832
02738346-a	89833
02738464-a	89834
02738760-a	89835
02739013-a	89836
02739085-a	89837
02739189-a	89838
02739578-a	89839
02739967-a	89840
02740070-a	89841
02740223-a	89842
02740380-a	89843
02740508-a	89844
02740649-a	89845
02740793-a	89846
02740899-a	89847
02741032-a	89848
02741150-a	89849
02741271-a	89850
02741373-a	89851
02741557-a	89852
02741658-a	89853
02741797-a	89854
02741943-a	89855
02742039-a	89856
02742206-a	89857
02742403-a	89858
02742564-a	89859
02742719-a	89860
02742844-a	89861
02742972-a	89862
02743112-a	89863
02743261-a	89864
02743391-a	89865
02743547-a	89866
02743750-a	89867
02743932-a	89868
02744247-a	89869
02744370-a	89870
02744460-a	89871
02744565-a	89872
02744720-a	89873
02744876-a	89874
02744985-a	89875
02745075-a	89876
02745203-a	89877
02745284-a	89878
02745453-a	89879
02745555-a	88720
02745739-a	89880
02745862-a	89881
02745991-a	89882
02746103-a	89883
02746290-a	89884
02746446-a	89885
02746555-a	89886
02746724-a	89887
02746897-a	89888
02747036-a	89889
02747246-a	89888
02747371-a	89890
02747466-a	89891
02747667-a	89892
02748097-a	89893
02748216-a	89894
02748322-a	89895
02748421-a	89896
02748542-a	89897
02748635-a	89898
02748757-a	89900
02748837-a	89901
02748952-a	89902
02749150-a	89903
02749257-a	89904
02749365-a	89905
02749510-a	89906
02749600-a	89907
02749690-a	89908
02749778-a	89909
02749971-a	89910
02750090-a	89911
02750166-a	89912
02750241-a	89913
02750377-a	89914
02750483-a	89915
02750663-a	89916
02750752-a	89917
02750948-a	89918
02751058-a	89919
02751367-a	89920
02751484-a	89921
02751630-a	89922
02751733-a	89923
02751889-a	89924
02751990-a	89925
02752122-a	89926
02752234-a	89927
02752354-a	89928
02752496-a	89929
02752678-a	89930
02752787-a	89931
02752865-a	89932
02752987-a	89933
02753205-a	89934
02753345-a	89935
02753478-a	89936
02753600-a	89937
02753724-a	89938
02753868-a	89939
02754012-a	89940
02754096-a	89941
02754197-a	89942
02754327-a	89943
02754417-a	89944
02754543-a	89945
02754618-a	89947
02754839-a	89948
02754995-a	89949
02755190-a	89950
02755301-a	89951
02755399-a	89952
02755525-a	89953
02755634-a	89954
02755772-a	89955
02755918-a	89956
02756025-a	89957
02756129-a	89958
02756234-a	89959
02756346-a	89960
02756620-a	89961
02756743-a	89962
02756894-a	89963
02757100-a	89964
02757215-a	89965
02757316-a	89966
02757446-a	89967
02757599-a	89968
02757863-a	89969
02757975-a	89970
02758124-a	89971
02758222-a	89972
02758328-a	89973
02758500-a	89974
02758610-a	89975
02758750-a	89976
02758935-a	89977
02759009-a	89978
02759190-a	89979
02759290-a	89980
02759367-a	89981
02759480-a	89982
02759604-a	89983
02759765-a	89984
02759910-a	89985
02760011-a	89986
02760116-a	89987
02760316-a	89988
02760500-a	89989
02760615-a	89990
02760820-a	89991
02760940-a	89992
02761053-a	89993
02761162-a	89994
02761251-a	89995
02761349-a	89996
02761455-a	89997
02761569-a	89998
02761686-a	89999
02761944-a	90000
02762081-a	90001
02762326-a	90002
02762404-a	90003
02762522-a	90004
02762621-a	90005
02762782-a	90006
02762931-a	90007
02763056-a	90008
02763140-a	90009
02763240-a	90010
02763308-a	90011
02763423-a	90012
02763520-a	90013
02763684-a	90014
02763824-a	90015
02763927-a	90016
02764031-a	90017
02764159-a	90018
02764251-a	90019
02764378-a	90020
02764549-a	90021
02764643-a	90022
02764828-a	90023
02765076-a	90024
02765190-a	90025
02765308-a	90026
02765506-a	90027
02765640-a	90028
02765730-a	90029
02765825-a	90030
02765965-a	90031
02766085-a	90032
02766229-a	90033
02766328-a	90034
02766469-a	90035
02766602-a	90036
02766699-a	90037
02766848-a	90038
02766952-a	90039
02767110-a	90040
02767250-a	90041
02767378-a	90042
02767514-a	90043
02767596-a	90044
02767701-a	90045
02767872-a	90046
02768002-a	90047
02768106-a	90048
02768271-a	90049
02768421-a	90050
02768611-a	90051
02768740-a	90052
02768850-a	90054
02768958-a	90055
02769128-a	90056
02769358-a	90057
02769463-a	90058
02769692-a	90059
02769811-a	90060
02769933-a	90061
02770123-a	90062
02770229-a	90063
02770360-a	90064
02770479-a	90066
02770629-a	90067
02770742-a	90068
02770951-a	90070
02771079-a	90071
02771174-a	90072
02771328-a	90073
02771485-a	90074
02771648-a	90075
02771740-a	90076
02771866-a	90077
02772012-a	90078
02772186-a	90079
02772465-a	90080
02772543-a	90081
02772654-a	90082
02772819-a	90083
02773062-a	90084
02773293-a	90085
02773401-a	90086
02773472-a	90087
02773612-a	90088
02773691-a	90089
02773862-a	90090
02774164-a	90091
02774269-a	90092
02774411-a	90093
02774585-a	90094
02774705-a	90095
02774804-a	90096
02774923-a	90097
02775029-a	90098
02775175-a	90099
02775318-a	90100
02775417-a	90101
02775599-a	90102
02775713-a	90103
02775797-a	90104
02775934-a	90105
02776174-a	90106
02776296-a	90107
02776379-a	90108
02776496-a	90109
02776576-a	90110
02776688-a	90111
02776813-a	90112
02776931-a	90113
02777055-a	90114
02777160-a	90115
02777355-a	90116
02777548-a	90117
02777686-a	90118
02777831-a	90119
02777931-a	90120
02778016-a	90121
02778122-a	90122
02778332-a	90123
02778439-a	90124
02778533-a	90125
02778668-a	90126
02778943-a	90127
02779044-a	90128
02779163-a	90129
02779310-a	90130
02779420-a	90131
02779530-a	90132
02779654-a	90133
02779774-a	90134
02779960-a	90135
02780093-a	90136
02780355-a	90137
02780538-a	90138
02780680-a	90139
02780837-a	90140
02780975-a	90141
02781131-a	90142
02781247-a	90143
02781425-a	90144
02781531-a	90145
02781685-a	90146
02781783-a	90147
02781885-a	90148
02782106-a	90149
02782225-a	90150
02782367-a	90151
02782525-a	90152
02782629-a	90153
02782715-a	90154
02782815-a	90155
02783085-a	90156
02783250-a	90157
02783329-a	90158
02783412-a	90159
02783646-a	90160
02783795-a	90161
02783917-a	90162
02784068-a	90163
02784185-a	90164
02784317-a	90165
02784558-a	90166
02784701-a	90167
02784873-a	90168
02785018-a	90169
02785130-a	90170
02785279-a	90171
02785412-a	90172
02785525-a	90173
02785647-a	90174
02785757-a	90175
02785874-a	90176
02786006-a	90177
02786103-a	90178
02786215-a	90179
02786315-a	90180
02786473-a	90181
02786549-a	90182
02786744-a	90183
02786866-a	90184
02787073-a	90185
02787210-a	90186
02787290-a	90187
02787452-a	90188
02787627-a	90189
02787831-a	90190
02788005-a	90191
02788252-a	90192
02788378-a	90195
02788554-a	90196
02788651-a	90197
02788779-a	90198
02788916-a	90199
02789031-a	90201
02789151-a	90202
02789409-a	90203
02789579-a	90204
02789798-a	90205
02789920-a	90206
02790134-a	90207
02790222-a	90208
02790474-a	90209
02790726-a	90210
02790900-a	90211
02791058-a	90212
02791161-a	90213
02791308-a	90214
02791483-a	90215
02791630-a	90216
02791735-a	90217
02791838-a	90218
02791943-a	90219
02792080-a	90220
02792214-a	90221
02792326-a	90222
02792424-a	90223
02792550-a	90224
02792661-a	90225
02792789-a	90226
02792903-a	90227
02793094-a	90228
02793273-a	90229
02793394-a	90230
02793513-a	90231
02793681-a	90232
02793793-a	90233
02793988-a	85584
02794123-a	90234
02794253-a	90235
02794372-a	90236
02794543-a	90237
02794670-a	90238
02794853-a	90239
02795013-a	90240
02795109-a	90241
02795262-a	90242
02795399-a	90243
02795489-a	90244
02795640-a	90245
02795804-a	90246
02795925-a	90247
02796042-a	90248
02796194-a	90249
02796301-a	90250
02796425-a	90251
02796588-a	90252
02796711-a	90253
02796854-a	90254
02797021-a	90255
02797257-a	90256
02797408-a	90257
02797550-a	90258
02797704-a	90259
02797907-a	90260
02798014-a	90261
02798167-a	90262
02798267-a	90263
02798370-a	90264
02798597-a	90265
02798806-a	90266
02798901-a	90267
02799016-a	90268
02799173-a	90269
02799301-a	90270
02799446-a	90271
02799595-a	90272
02799689-a	90273
02799797-a	90274
02799877-a	90275
02799988-a	90276
02800132-a	90277
02800291-a	90278
02800427-a	90279
02800529-a	90280
02800689-a	90281
02800851-a	90282
02800941-a	90283
02801037-a	90284
02801156-a	90285
02801349-a	90286
02801641-a	90287
02801749-a	90288
02801839-a	90289
02801964-a	90290
02802092-a	90291
02802220-a	90292
02802341-a	90293
02802476-a	90294
02802576-a	90295
02802694-a	90296
02802848-a	90297
02802976-a	90298
02803150-a	90299
02803299-a	90300
02803389-a	90301
02803579-a	90302
02803740-a	90303
02803876-a	90304
02803986-a	90305
02804139-a	90306
02804254-a	90307
02804391-a	90308
02804515-a	90309
02804590-a	90311
02804777-a	90312
02804905-a	90313
02805039-a	90314
02805148-a	90315
02805331-a	90316
02805490-a	90317
02805735-a	90318
02805872-a	90319
02805966-a	90320
02806098-a	90321
02806261-a	90322
02806435-a	90323
02806565-a	90324
02806721-a	90325
02806907-a	90326
02807163-a	90327
02807249-a	90328
02807478-a	90329
02807775-a	90330
02808126-a	90331
02808380-a	90332
02808548-a	90333
02808653-a	90334
02808830-a	90335
02809010-a	90336
02809128-a	90337
02809220-a	90338
02809492-a	90340
02809592-a	90341
02809692-a	90342
02809958-a	90343
02810102-a	90344
02810316-a	90345
02810417-a	90346
02810552-a	90347
02810739-a	90348
02810882-a	90349
02811081-a	90350
02811265-a	90351
02811428-a	90352
02811547-a	90353
02811660-a	90354
02811774-a	90355
02811908-a	90356
02811980-a	90357
02812147-a	90358
02812306-a	90359
02812482-a	90360
02812697-a	90361
02812838-a	90363
02812989-a	90364
02813162-a	90365
02813315-a	90366
02813437-a	90367
02813557-a	90368
02813680-a	90369
02813819-a	90370
02813978-a	90371
02814104-a	90372
02814352-a	90373
02814453-a	90374
02814758-a	90375
02814878-a	90376
02815039-a	90377
02815135-a	90378
02815241-a	90379
02815361-a	90380
02815459-a	90381
02815635-a	90382
02815753-a	90383
02815843-a	90384
02815998-a	90385
02816198-a	90384
02816340-a	90387
02816522-a	90388
02816663-a	90389
02816888-a	90390
02817113-a	90391
02817339-a	90392
02817533-a	90393
02817647-a	90394
02817796-a	90395
02817999-a	90396
02818111-a	90397
02818402-a	90398
02818600-a	90399
02818751-a	90400
02818958-a	90401
02819139-a	90402
02819219-a	90403
02819346-a	90404
02819475-a	90405
02819582-a	90406
02819734-a	90408
02819848-a	90409
02819988-a	90410
02820153-a	90411
02820395-a	90412
02820490-a	90413
02820598-a	90414
02820808-a	90415
02820991-a	90416
02821071-a	90417
02821243-a	90418
02821373-a	90419
02821475-a	90420
02821586-a	90421
02821723-a	90422
02821875-a	90423
02822055-a	90424
02822229-a	90425
02822472-a	90426
02822601-a	90427
02822746-a	90428
02822929-a	90429
02823018-a	90430
02823131-a	90431
02823266-a	90432
02823423-a	90433
02823559-a	90434
02823724-a	90435
02823920-a	90436
02824040-a	90437
02824194-a	90438
02824444-a	90439
02824585-a	90440
02824740-a	90441
02824825-a	90442
02824922-a	90443
02825060-a	90444
02825213-a	90445
02825355-a	90446
02825533-a	90447
02825770-a	90448
02825985-a	90449
02826169-a	90450
02826443-a	90451
02826701-a	90452
02826877-a	90453
02827160-a	90454
02827413-a	90455
02827571-a	90456
02827662-a	90457
02827790-a	90458
02827950-a	90459
02828123-a	90460
02828310-a	90461
02828482-a	90462
02828564-a	90463
02828688-a	90464
02828802-a	90465
02828917-a	90466
02829094-a	90467
02829238-a	90468
02829422-a	90469
02829565-a	90470
02829711-a	90471
02829826-a	90472
02830010-a	90473
02830223-a	90474
02830345-a	90475
02830501-a	90476
02830645-a	90477
02830849-a	90478
02830954-a	90479
02831031-a	90480
02831143-a	90481
02831272-a	90482
02831364-a	90483
02831478-a	90484
02831596-a	90485
02831736-a	90486
02831979-a	90487
02832164-a	90488
02832272-a	90489
02832382-a	90490
02832458-a	90491
02832586-a	90492
02832678-a	90493
02832818-a	90494
02832969-a	90495
02833070-a	90496
02833235-a	90497
02833331-a	90498
02833544-a	90499
02833692-a	90500
02833873-a	90501
02833979-a	90502
02834164-a	90503
02834246-a	90504
02834340-a	90505
02834480-a	90506
02834603-a	90507
02834730-a	90508
02834862-a	90509
02834992-a	90510
02835145-a	90511
02835329-a	90512
02835481-a	90513
02835654-a	90514
02835887-a	90515
02836161-a	90516
02836314-a	90517
02836479-a	90518
02836626-a	90519
02836757-a	90520
02836910-a	90521
02837047-a	90522
02837145-a	90523
02837278-a	90524
02837404-a	90525
02837489-a	90526
02837588-a	90527
02837700-a	90528
02837794-a	90529
02837910-a	90530
02838005-a	90531
02838220-a	90532
02838374-a	90533
02838470-a	90534
02838592-a	90535
02838805-a	90536
02838894-a	90537
02839036-a	90538
02839179-a	90539
02839357-a	90541
02839505-a	90542
02839695-a	90543
02839865-a	90544
02840006-a	90545
02840203-a	90546
02840328-a	90547
02840478-a	90548
02840711-a	90549
02840840-a	90550
02840935-a	90551
02841066-a	90552
02841422-a	90553
02841534-a	90554
02841678-a	90555
