concept_id,wn30_id,domain
36528,06926212-n,noun.communication
36529,06926458-n,noun.communication
3653,00722061-n,noun.act
36530,06926798-n,noun.communication
36531,06926889-n,noun.communication
36532,06927007-n,noun.communication
36533,06927128-n,noun.communication
36534,06927228-n,noun.communication
36535,06927363-n,noun.communication
36536,06927486-n,noun.communication
36537,06927645-n,noun.communication
36538,06927736-n,noun.communication
36539,06927851-n,noun.communication
3654,00722253-n,noun.act
36540,06927952-n,noun.communication
36541,06928047-n,noun.communication
36542,06928234-n,noun.communication
36543,06928430-n,noun.communication
36544,06928610-n,noun.communication
36545,06928744-n,noun.communication
36546,06928839-n,noun.communication
36547,06929008-n,noun.communication
36548,06929171-n,noun.communication
36549,06929279-n,noun.communication
3655,00722479-n,noun.act
36550,06929459-n,noun.communication
36551,06929618-n,noun.communication
36552,06929742-n,noun.communication
36553,06930093-n,noun.communication
36554,06930298-n,noun.communication
36555,06930427-n,noun.communication
36556,06930633-n,noun.communication
36557,06930804-n,noun.communication
36558,06930934-n,noun.communication
36559,06931199-n,noun.communication
3656,00722984-n,noun.act
36560,06931499-n,noun.communication
36561,06931605-n,noun.communication
36562,06931724-n,noun.communication
36563,06931891-n,noun.communication
36564,06932130-n,noun.communication
36565,06932265-n,noun.communication
36566,06932435-n,noun.communication
36567,06932537-n,noun.communication
36568,06932734-n,noun.communication
36569,06932803-n,noun.communication
3657,00723241-n,noun.act
36570,06932879-n,noun.communication
36571,06932948-n,noun.communication
36572,06933022-n,noun.communication
36573,06933185-n,noun.communication
36574,06933279-n,noun.communication
36575,06933429-n,noun.communication
36576,06933546-n,noun.communication
36577,06933689-n,noun.communication
36578,06933824-n,noun.communication
36579,06933931-n,noun.communication
3658,00723547-n,noun.act
36580,06934020-n,noun.communication
36581,06934132-n,noun.communication
36582,06934309-n,noun.communication
36583,06934389-n,noun.communication
36584,06934848-n,noun.communication
36585,06934933-n,noun.communication
36586,06935016-n,noun.communication
36587,06935111-n,noun.communication
36588,06935223-n,noun.communication
36589,06935314-n,noun.communication
3659,00723783-n,noun.act
36590,06935417-n,noun.communication
36591,06935513-n,noun.communication
36592,06935594-n,noun.communication
36593,06935741-n,noun.communication
36594,06935823-n,noun.communication
36595,06935911-n,noun.communication
36596,06935990-n,noun.communication
36597,06936070-n,noun.communication
36598,06936149-n,noun.communication
36599,06936290-n,noun.communication
366,00094500-n,noun.act
3660,00723984-n,noun.act
36600,06936379-n,noun.communication
36601,06936461-n,noun.communication
36602,06936540-n,noun.communication
36603,06936620-n,noun.communication
36604,06936823-n,noun.communication
36605,06936948-n,noun.communication
36606,06937098-n,noun.communication
36607,06937229-n,noun.communication
36608,06937348-n,noun.communication
36609,06937441-n,noun.communication
3661,00724168-n,noun.act
36610,06937531-n,noun.communication
36611,06937768-n,noun.communication
36612,06937985-n,noun.communication
36613,06938190-n,noun.communication
36614,06938294-n,noun.communication
36615,06938386-n,noun.communication
36616,06938493-n,noun.communication
36617,06938623-n,noun.communication
36618,06938729-n,noun.communication
36619,06938887-n,noun.communication
3662,00724433-n,noun.act
36620,06939051-n,noun.communication
36621,06939198-n,noun.communication
36622,06939431-n,noun.communication
36623,06939542-n,noun.communication
36624,06939656-n,noun.communication
36625,06939756-n,noun.communication
36626,06940001-n,noun.communication
36627,06940109-n,noun.communication
36628,06940290-n,noun.communication
36629,06940502-n,noun.communication
3663,00724684-n,noun.act
36630,06940601-n,noun.communication
36631,06940701-n,noun.communication
36632,06940854-n,noun.communication
36633,06940969-n,noun.communication
36634,06941041-n,noun.communication
36635,06941115-n,noun.communication
36636,06941341-n,noun.communication
36637,06941479-n,noun.communication
36638,06941644-n,noun.communication
36639,06942094-n,noun.communication
3664,00724898-n,noun.act
36640,06942252-n,noun.communication
36641,06942419-n,noun.communication
36642,06942550-n,noun.communication
36643,06942699-n,noun.communication
36644,06942874-n,noun.communication
36645,06943027-n,noun.communication
36646,06943221-n,noun.communication
36647,06943378-n,noun.communication
36648,06943558-n,noun.communication
36649,06943771-n,noun.communication
3665,00725152-n,noun.act
36650,06944156-n,noun.communication
36651,06944348-n,noun.communication
36652,06944480-n,noun.communication
36653,06944623-n,noun.communication
36654,06944720-n,noun.communication
36655,06944820-n,noun.communication
36656,06944911-n,noun.communication
36657,06945010-n,noun.communication
36658,06945095-n,noun.communication
36659,06945344-n,noun.communication
3666,00725383-n,noun.act
36660,06945473-n,noun.communication
36661,06945569-n,noun.communication
36662,06945679-n,noun.communication
36663,06946017-n,noun.communication
36664,06946199-n,noun.communication
36665,06946355-n,noun.communication
36666,06946497-n,noun.communication
36667,06946823-n,noun.communication
36668,06947032-n,noun.communication
36669,06947479-n,noun.communication
3667,00725506-n,noun.act
36670,06947658-n,noun.communication
36671,06948017-n,noun.communication
36672,06948149-n,noun.communication
36673,06948260-n,noun.communication
36674,06948761-n,noun.communication
36675,06948943-n,noun.communication
36676,06949121-n,noun.communication
36677,06949207-n,noun.communication
36678,06949326-n,noun.communication
36679,06949407-n,noun.communication
3668,00725673-n,noun.act
36680,06949506-n,noun.communication
36681,06949591-n,noun.communication
36682,06949762-n,noun.communication
36683,06949852-n,noun.communication
36684,06949946-n,noun.communication
36685,06950049-n,noun.communication
36686,06950209-n,noun.communication
36687,06950400-n,noun.communication
36688,06950528-n,noun.communication
36689,06950886-n,noun.communication
3669,00725775-n,noun.act
36690,06950973-n,noun.communication
36691,06951067-n,noun.communication
36692,06952115-n,noun.communication
36693,06952249-n,noun.communication
36694,06952400-n,noun.communication
36695,06952480-n,noun.communication
36696,06952572-n,noun.communication
36697,06952705-n,noun.communication
36698,06952861-n,noun.communication
36699,06953054-n,noun.communication
367,00094788-n,noun.act
3670,00726100-n,noun.act
36700,06953167-n,noun.communication
36701,06953332-n,noun.communication
36702,06953471-n,noun.communication
36703,06953731-n,noun.communication
36704,06954048-n,noun.communication
36705,06954183-n,noun.communication
36706,06954303-n,noun.communication
36707,06954461-n,noun.communication
36708,06954768-n,noun.communication
36709,06954925-n,noun.communication
3671,00726369-n,noun.act
36710,06955087-n,noun.communication
36711,06955242-n,noun.communication
36712,06955418-n,noun.communication
36713,06955560-n,noun.communication
36714,06955706-n,noun.communication
36715,06955931-n,noun.communication
36716,06956129-n,noun.communication
36717,06956287-n,noun.communication
36718,06956544-n,noun.communication
36719,06956794-n,noun.communication
3672,00726567-n,noun.act
36720,06956896-n,noun.communication
36721,06957042-n,noun.communication
36722,06957140-n,noun.communication
36723,06957287-n,noun.communication
36724,06957403-n,noun.communication
36725,06957524-n,noun.communication
36726,06957768-n,noun.communication
36727,06957896-n,noun.communication
36728,06958063-n,noun.communication
36729,06958178-n,noun.communication
3673,00726867-n,noun.act
36730,06958255-n,noun.communication
36731,06958417-n,noun.communication
36732,06958522-n,noun.communication
36733,06958615-n,noun.communication
36734,06958836-n,noun.communication
36735,06959018-n,noun.communication
36736,06959140-n,noun.communication
36737,06959261-n,noun.communication
36738,06959427-n,noun.communication
36739,06959584-n,noun.communication
3674,00727002-n,noun.act
36740,06959788-n,noun.communication
36741,06959932-n,noun.communication
36742,06960083-n,noun.communication
36743,06960180-n,noun.communication
36744,06960298-n,noun.communication
36745,06960566-n,noun.communication
36746,06960778-n,noun.communication
36747,06960948-n,noun.communication
36748,06961033-n,noun.communication
36749,06961122-n,noun.communication
3675,00727137-n,noun.act
36750,06961221-n,noun.communication
36751,06961399-n,noun.communication
36752,06961557-n,noun.communication
36753,06961681-n,noun.communication
36754,06961771-n,noun.communication
36755,06961853-n,noun.communication
36756,06962060-n,noun.communication
36757,06962244-n,noun.communication
36758,06962350-n,noun.communication
36759,06962454-n,noun.communication
3676,00727333-n,noun.act
36760,06962600-n,noun.communication
36761,06962954-n,noun.communication
36762,06963082-n,noun.communication
36763,06963292-n,noun.communication
36764,06963429-n,noun.communication
36765,06963571-n,noun.communication
36766,06963704-n,noun.communication
36767,06963822-n,noun.communication
36768,06963951-n,noun.communication
36769,06964247-n,noun.communication
3677,00727500-n,noun.act
36770,06964485-n,noun.communication
36771,06964600-n,noun.communication
36772,06964788-n,noun.communication
36773,06964901-n,noun.communication
36774,06965249-n,noun.communication
36775,06965406-n,noun.communication
36776,06965580-n,noun.communication
36777,06965698-n,noun.communication
36778,06965834-n,noun.communication
36779,06965961-n,noun.communication
3678,00727743-n,noun.act
36780,06966070-n,noun.communication
36781,06966190-n,noun.communication
36782,06966310-n,noun.communication
36783,06966454-n,noun.communication
36784,06966695-n,noun.communication
36785,06966825-n,noun.communication
36786,06967185-n,noun.communication
36787,06967282-n,noun.communication
36788,06967428-n,noun.communication
36789,06967529-n,noun.communication
3679,00727901-n,noun.act
36790,06967710-n,noun.communication
36791,06967935-n,noun.communication
36792,06968052-n,noun.communication
36793,06968174-n,noun.communication
36794,06968343-n,noun.communication
36795,06968454-n,noun.communication
36796,06968601-n,noun.communication
36797,06968707-n,noun.communication
36798,06968909-n,noun.communication
36799,06969018-n,noun.communication
368,00094954-n,noun.act
3680,00728065-n,noun.act
36800,06969129-n,noun.communication
36801,06969705-n,noun.communication
36802,06969822-n,noun.communication
36803,06969916-n,noun.communication
36804,06970103-n,noun.communication
36805,06970373-n,noun.communication
36806,06970510-n,noun.communication
36807,06970645-n,noun.communication
36808,06970784-n,noun.communication
36809,06970946-n,noun.communication
3681,00728218-n,noun.act
36810,06971123-n,noun.communication
36811,06971281-n,noun.communication
36812,06971454-n,noun.communication
36813,06971605-n,noun.communication
36814,06971741-n,noun.communication
36815,06971872-n,noun.communication
36816,06972090-n,noun.communication
36817,06972311-n,noun.communication
36818,06972558-n,noun.communication
36819,06972654-n,noun.communication
3682,00728342-n,noun.act
36820,06972756-n,noun.communication
36821,06972874-n,noun.communication
36822,06972985-n,noun.communication
36823,06973092-n,noun.communication
36824,06973334-n,noun.communication
36825,06973505-n,noun.communication
36826,06973610-n,noun.communication
36827,06973941-n,noun.communication
36828,06974047-n,noun.communication
36829,06974127-n,noun.communication
3683,00728464-n,noun.act
36830,06974283-n,noun.communication
36831,06974390-n,noun.communication
36832,06974558-n,noun.communication
36833,06974687-n,noun.communication
36834,06974846-n,noun.communication
36835,06975132-n,noun.communication
36836,06975368-n,noun.communication
36837,06975469-n,noun.communication
36838,06975594-n,noun.communication
36839,06975902-n,noun.communication
3684,00728641-n,noun.act
36840,06976087-n,noun.communication
36841,06976161-n,noun.communication
36842,06976244-n,noun.communication
36843,06976318-n,noun.communication
