source,target,relation
concept:27129,synset:04998254-n,mapped_to_synset
concept:27129,domain:noun.attribute,belongs_to_domain
concept:2713,synset:00546389-n,mapped_to_synset
concept:2713,domain:noun.act,belongs_to_domain
concept:27130,synset:04998417-n,mapped_to_synset
concept:27130,domain:noun.attribute,belongs_to_domain
concept:27131,synset:04998530-n,mapped_to_synset
concept:27131,domain:noun.attribute,belongs_to_domain
concept:27132,synset:04998700-n,mapped_to_synset
concept:27132,domain:noun.attribute,belongs_to_domain
concept:27133,synset:04998816-n,mapped_to_synset
concept:27133,domain:noun.attribute,belongs_to_domain
concept:27134,synset:04998966-n,mapped_to_synset
concept:27134,domain:noun.attribute,belongs_to_domain
concept:27135,synset:04999111-n,mapped_to_synset
concept:27135,domain:noun.attribute,belongs_to_domain
concept:27136,synset:04999214-n,mapped_to_synset
concept:27136,domain:noun.attribute,belongs_to_domain
concept:27137,synset:04999306-n,mapped_to_synset
concept:27137,domain:noun.attribute,belongs_to_domain
concept:27138,synset:04999401-n,mapped_to_synset
concept:27138,domain:noun.attribute,belongs_to_domain
concept:27139,synset:04999741-n,mapped_to_synset
concept:27139,domain:noun.attribute,belongs_to_domain
concept:2714,synset:00546613-n,mapped_to_synset
concept:2714,domain:noun.act,belongs_to_domain
concept:27140,synset:04999964-n,mapped_to_synset
concept:27140,domain:noun.attribute,belongs_to_domain
concept:27141,synset:05000116-n,mapped_to_synset
concept:27141,domain:noun.attribute,belongs_to_domain
concept:27142,synset:05000342-n,mapped_to_synset
concept:27142,domain:noun.attribute,belongs_to_domain
concept:27143,synset:05000537-n,mapped_to_synset
concept:27143,domain:noun.attribute,belongs_to_domain
concept:27144,synset:05000717-n,mapped_to_synset
concept:27144,domain:noun.attribute,belongs_to_domain
concept:27145,synset:05000913-n,mapped_to_synset
concept:27145,domain:noun.attribute,belongs_to_domain
concept:27146,synset:05001089-n,mapped_to_synset
concept:27146,domain:noun.attribute,belongs_to_domain
concept:27147,synset:05001302-n,mapped_to_synset
concept:27147,domain:noun.attribute,belongs_to_domain
concept:27148,synset:05001482-n,mapped_to_synset
concept:27148,domain:noun.attribute,belongs_to_domain
concept:27149,synset:05001724-n,mapped_to_synset
concept:27149,domain:noun.attribute,belongs_to_domain
concept:2715,synset:00546738-n,mapped_to_synset
concept:2715,domain:noun.act,belongs_to_domain
concept:27150,synset:05001867-n,mapped_to_synset
concept:27150,domain:noun.attribute,belongs_to_domain
concept:27151,synset:05002155-n,mapped_to_synset
concept:27151,domain:noun.attribute,belongs_to_domain
concept:27152,synset:05002352-n,mapped_to_synset
concept:27152,domain:noun.attribute,belongs_to_domain
concept:27153,synset:05002540-n,mapped_to_synset
concept:27153,domain:noun.attribute,belongs_to_domain
concept:27154,synset:05002680-n,mapped_to_synset
concept:27154,domain:noun.attribute,belongs_to_domain
concept:27155,synset:05002822-n,mapped_to_synset
concept:27155,domain:noun.attribute,belongs_to_domain
concept:27156,synset:05003090-n,mapped_to_synset
concept:27156,domain:noun.attribute,belongs_to_domain
concept:27157,synset:05003273-n,mapped_to_synset
concept:27157,domain:noun.attribute,belongs_to_domain
concept:27158,synset:05003423-n,mapped_to_synset
concept:27158,domain:noun.attribute,belongs_to_domain
concept:27159,synset:05003590-n,mapped_to_synset
concept:27159,domain:noun.attribute,belongs_to_domain
concept:2716,synset:00546861-n,mapped_to_synset
concept:2716,domain:noun.act,belongs_to_domain
concept:27160,synset:05003850-n,mapped_to_synset
concept:27160,domain:noun.attribute,belongs_to_domain
concept:27161,synset:05004091-n,mapped_to_synset
concept:27161,domain:noun.attribute,belongs_to_domain
concept:27162,synset:05004294-n,mapped_to_synset
concept:27162,domain:noun.attribute,belongs_to_domain
concept:27163,synset:05004532-n,mapped_to_synset
concept:27163,domain:noun.attribute,belongs_to_domain
concept:27164,synset:05004700-n,mapped_to_synset
concept:27164,domain:noun.attribute,belongs_to_domain
concept:27165,synset:05004895-n,mapped_to_synset
concept:27165,domain:noun.attribute,belongs_to_domain
concept:27166,synset:05005064-n,mapped_to_synset
concept:27166,domain:noun.attribute,belongs_to_domain
concept:27167,synset:05005250-n,mapped_to_synset
concept:27167,domain:noun.attribute,belongs_to_domain
concept:27168,synset:05005447-n,mapped_to_synset
concept:27168,domain:noun.attribute,belongs_to_domain
concept:27169,synset:05005809-n,mapped_to_synset
concept:27169,domain:noun.attribute,belongs_to_domain
concept:2717,synset:00546972-n,mapped_to_synset
concept:2717,domain:noun.act,belongs_to_domain
concept:27170,synset:05006020-n,mapped_to_synset
concept:27170,domain:noun.attribute,belongs_to_domain
concept:27171,synset:05006285-n,mapped_to_synset
concept:27171,domain:noun.attribute,belongs_to_domain
concept:27172,synset:05006519-n,mapped_to_synset
concept:27172,domain:noun.attribute,belongs_to_domain
concept:27173,synset:05006749-n,mapped_to_synset
concept:27173,domain:noun.attribute,belongs_to_domain
concept:27174,synset:05006898-n,mapped_to_synset
concept:27174,domain:noun.attribute,belongs_to_domain
concept:27175,synset:05007280-n,mapped_to_synset
concept:27175,domain:noun.attribute,belongs_to_domain
concept:27176,synset:05007560-n,mapped_to_synset
concept:27176,domain:noun.attribute,belongs_to_domain
concept:27177,synset:05007800-n,mapped_to_synset
concept:27177,domain:noun.attribute,belongs_to_domain
concept:27178,synset:05008085-n,mapped_to_synset
concept:27178,domain:noun.attribute,belongs_to_domain
concept:27179,synset:05008227-n,mapped_to_synset
concept:27179,domain:noun.attribute,belongs_to_domain
concept:2718,synset:00547101-n,mapped_to_synset
concept:2718,domain:noun.act,belongs_to_domain
concept:27180,synset:05008449-n,mapped_to_synset
concept:27180,domain:noun.attribute,belongs_to_domain
concept:27181,synset:05008591-n,mapped_to_synset
concept:27181,domain:noun.attribute,belongs_to_domain
concept:27182,synset:05008746-n,mapped_to_synset
concept:27182,domain:noun.attribute,belongs_to_domain
concept:27183,synset:05008943-n,mapped_to_synset
concept:27183,domain:noun.attribute,belongs_to_domain
concept:27184,synset:05009170-n,mapped_to_synset
concept:27184,domain:noun.attribute,belongs_to_domain
concept:27185,synset:05009758-n,mapped_to_synset
concept:27185,domain:noun.attribute,belongs_to_domain
concept:27186,synset:05009921-n,mapped_to_synset
concept:27186,domain:noun.attribute,belongs_to_domain
concept:27187,synset:05010062-n,mapped_to_synset
concept:27187,domain:noun.attribute,belongs_to_domain
concept:27188,synset:05010314-n,mapped_to_synset
concept:27188,domain:noun.attribute,belongs_to_domain
concept:27189,synset:05010506-n,mapped_to_synset
concept:27189,domain:noun.attribute,belongs_to_domain
concept:2719,synset:00547244-n,mapped_to_synset
concept:2719,domain:noun.act,belongs_to_domain
concept:27190,synset:05010627-n,mapped_to_synset
concept:27190,domain:noun.attribute,belongs_to_domain
concept:27191,synset:04746607-n,mapped_to_synset
concept:27191,domain:noun.attribute,belongs_to_domain
concept:27192,synset:05011089-n,mapped_to_synset
concept:27192,domain:noun.attribute,belongs_to_domain
concept:27193,synset:05011277-n,mapped_to_synset
concept:27193,domain:noun.attribute,belongs_to_domain
concept:27194,synset:05011431-n,mapped_to_synset
concept:27194,domain:noun.attribute,belongs_to_domain
concept:27195,synset:05011568-n,mapped_to_synset
concept:27195,domain:noun.attribute,belongs_to_domain
concept:27196,synset:05011790-n,mapped_to_synset
concept:27196,domain:noun.attribute,belongs_to_domain
concept:27197,synset:05012272-n,mapped_to_synset
concept:27197,domain:noun.attribute,belongs_to_domain
concept:27198,synset:05012585-n,mapped_to_synset
concept:27198,domain:noun.attribute,belongs_to_domain
concept:27199,synset:05012941-n,mapped_to_synset
concept:27199,domain:noun.attribute,belongs_to_domain
concept:272,synset:00075912-n,mapped_to_synset
concept:272,domain:noun.act,belongs_to_domain
concept:2720,synset:00547454-n,mapped_to_synset
concept:2720,domain:noun.act,belongs_to_domain
concept:27200,synset:05013095-n,mapped_to_synset
concept:27200,domain:noun.attribute,belongs_to_domain
concept:27201,synset:05013204-n,mapped_to_synset
concept:27201,domain:noun.attribute,belongs_to_domain
concept:27202,synset:05013461-n,mapped_to_synset
concept:27202,domain:noun.attribute,belongs_to_domain
concept:27203,synset:05013642-n,mapped_to_synset
concept:27203,domain:noun.attribute,belongs_to_domain
concept:27204,synset:05013809-n,mapped_to_synset
concept:27204,domain:noun.attribute,belongs_to_domain
concept:27205,synset:05013967-n,mapped_to_synset
concept:27205,domain:noun.attribute,belongs_to_domain
concept:27206,synset:05014099-n,mapped_to_synset
concept:27206,domain:noun.attribute,belongs_to_domain
concept:27207,synset:05014308-n,mapped_to_synset
concept:27207,domain:noun.attribute,belongs_to_domain
concept:27208,synset:05014442-n,mapped_to_synset
concept:27208,domain:noun.attribute,belongs_to_domain
concept:27209,synset:05014556-n,mapped_to_synset
concept:27209,domain:noun.attribute,belongs_to_domain
concept:2721,synset:00547616-n,mapped_to_synset
concept:2721,domain:noun.act,belongs_to_domain
concept:27210,synset:05014710-n,mapped_to_synset
concept:27210,domain:noun.attribute,belongs_to_domain
concept:27211,synset:05014879-n,mapped_to_synset
concept:27211,domain:noun.attribute,belongs_to_domain
concept:27212,synset:05015117-n,mapped_to_synset
concept:27212,domain:noun.attribute,belongs_to_domain
concept:27213,synset:05015463-n,mapped_to_synset
concept:27213,domain:noun.attribute,belongs_to_domain
concept:27214,synset:05015678-n,mapped_to_synset
concept:27214,domain:noun.attribute,belongs_to_domain
concept:27215,synset:05015878-n,mapped_to_synset
concept:27215,domain:noun.attribute,belongs_to_domain
concept:27216,synset:05016001-n,mapped_to_synset
concept:27216,domain:noun.attribute,belongs_to_domain
concept:27217,synset:05016171-n,mapped_to_synset
concept:27217,domain:noun.attribute,belongs_to_domain
concept:27218,synset:05016451-n,mapped_to_synset
concept:27218,domain:noun.attribute,belongs_to_domain
concept:27219,synset:05016553-n,mapped_to_synset
concept:27219,domain:noun.attribute,belongs_to_domain
concept:2722,synset:00547765-n,mapped_to_synset
concept:2722,domain:noun.act,belongs_to_domain
concept:27220,synset:05016667-n,mapped_to_synset
concept:27220,domain:noun.attribute,belongs_to_domain
concept:27221,synset:05016753-n,mapped_to_synset
concept:27221,domain:noun.attribute,belongs_to_domain
concept:27222,synset:05016936-n,mapped_to_synset
concept:27222,domain:noun.attribute,belongs_to_domain
concept:27223,synset:05017121-n,mapped_to_synset
concept:27223,domain:noun.attribute,belongs_to_domain
concept:27224,synset:05017230-n,mapped_to_synset
concept:27224,domain:noun.attribute,belongs_to_domain
concept:27225,synset:05017458-n,mapped_to_synset
concept:27225,domain:noun.attribute,belongs_to_domain
concept:27226,synset:05017757-n,mapped_to_synset
concept:27226,domain:noun.attribute,belongs_to_domain
concept:27227,synset:05017909-n,mapped_to_synset
concept:27227,domain:noun.attribute,belongs_to_domain
concept:27228,synset:05018103-n,mapped_to_synset
concept:27228,domain:noun.attribute,belongs_to_domain
concept:27229,synset:05018542-n,mapped_to_synset
concept:27229,domain:noun.attribute,belongs_to_domain
concept:2723,synset:00547960-n,mapped_to_synset
concept:2723,domain:noun.act,belongs_to_domain
concept:27230,synset:05018674-n,mapped_to_synset
concept:27230,domain:noun.attribute,belongs_to_domain
concept:27231,synset:05018785-n,mapped_to_synset
concept:27231,domain:noun.attribute,belongs_to_domain
concept:27232,synset:05018934-n,mapped_to_synset
concept:27232,domain:noun.attribute,belongs_to_domain
concept:27233,synset:05019163-n,mapped_to_synset
concept:27233,domain:noun.attribute,belongs_to_domain
concept:27234,synset:05019339-n,mapped_to_synset
concept:27234,domain:noun.attribute,belongs_to_domain
concept:27235,synset:05019499-n,mapped_to_synset
concept:27235,domain:noun.attribute,belongs_to_domain
concept:27236,synset:05019661-n,mapped_to_synset
concept:27236,domain:noun.attribute,belongs_to_domain
concept:27237,synset:05020019-n,mapped_to_synset
concept:27237,domain:noun.attribute,belongs_to_domain
concept:27238,synset:05020225-n,mapped_to_synset
concept:27238,domain:noun.attribute,belongs_to_domain
concept:27239,synset:05020358-n,mapped_to_synset
concept:27239,domain:noun.attribute,belongs_to_domain
concept:2724,synset:00548068-n,mapped_to_synset
concept:2724,domain:noun.act,belongs_to_domain
concept:27240,synset:05020697-n,mapped_to_synset
concept:27240,domain:noun.attribute,belongs_to_domain
concept:27241,synset:05020981-n,mapped_to_synset
concept:27241,domain:noun.attribute,belongs_to_domain
concept:27242,synset:05021151-n,mapped_to_synset
concept:27242,domain:noun.attribute,belongs_to_domain
concept:27243,synset:05021345-n,mapped_to_synset
concept:27243,domain:noun.attribute,belongs_to_domain
concept:27244,synset:05021535-n,mapped_to_synset
concept:27244,domain:noun.attribute,belongs_to_domain
concept:27245,synset:05021740-n,mapped_to_synset
concept:27245,domain:noun.attribute,belongs_to_domain
concept:27246,synset:05021884-n,mapped_to_synset
concept:27246,domain:noun.attribute,belongs_to_domain
concept:27247,synset:05022173-n,mapped_to_synset
concept:27247,domain:noun.attribute,belongs_to_domain
concept:27248,synset:05022359-n,mapped_to_synset
concept:27248,domain:noun.attribute,belongs_to_domain
concept:27249,synset:05022457-n,mapped_to_synset
concept:27249,domain:noun.attribute,belongs_to_domain
concept:2725,synset:00548173-n,mapped_to_synset
concept:2725,domain:noun.act,belongs_to_domain
concept:27250,synset:05022709-n,mapped_to_synset
concept:27250,domain:noun.attribute,belongs_to_domain
concept:27251,synset:05022902-n,mapped_to_synset
concept:27251,domain:noun.attribute,belongs_to_domain
concept:27252,synset:05023022-n,mapped_to_synset
concept:27252,domain:noun.attribute,belongs_to_domain
concept:27253,synset:05023233-n,mapped_to_synset
concept:27253,domain:noun.attribute,belongs_to_domain
concept:27254,synset:05023404-n,mapped_to_synset
concept:27254,domain:noun.attribute,belongs_to_domain
concept:27255,synset:05023591-n,mapped_to_synset
concept:27255,domain:noun.attribute,belongs_to_domain
concept:27256,synset:05023741-n,mapped_to_synset
concept:27256,domain:noun.attribute,belongs_to_domain
concept:27257,synset:05023974-n,mapped_to_synset
concept:27257,domain:noun.attribute,belongs_to_domain
concept:27258,synset:05024093-n,mapped_to_synset
concept:27258,domain:noun.attribute,belongs_to_domain
concept:27259,synset:05024254-n,mapped_to_synset
concept:27259,domain:noun.attribute,belongs_to_domain
concept:2726,synset:00548326-n,mapped_to_synset
concept:2726,domain:noun.act,belongs_to_domain
concept:27260,synset:05024691-n,mapped_to_synset
concept:27260,domain:noun.attribute,belongs_to_domain
concept:27261,synset:05024797-n,mapped_to_synset
concept:27261,domain:noun.attribute,belongs_to_domain
concept:27262,synset:05024931-n,mapped_to_synset
concept:27262,domain:noun.attribute,belongs_to_domain
concept:27263,synset:05025129-n,mapped_to_synset
concept:27263,domain:noun.attribute,belongs_to_domain
concept:27264,synset:05025413-n,mapped_to_synset
concept:27264,domain:noun.attribute,belongs_to_domain
concept:27265,synset:05025520-n,mapped_to_synset
concept:27265,domain:noun.attribute,belongs_to_domain
concept:27266,synset:05025693-n,mapped_to_synset
concept:27266,domain:noun.attribute,belongs_to_domain
concept:27268,synset:05025935-n,mapped_to_synset
concept:27268,domain:noun.attribute,belongs_to_domain
